question_id,poll_id,race_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,partisan,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,start_date,end_date,sponsor_candidate,tracking,nationwide_batch,created_at,notes,url,stage,dem,rep,ind
80444,50887,8273,2018,NA,1205,Marist College,NA,NA,NA,Marist College,183,Marist College,A,807,rv,rv,Live Phone,U.S. House,NA,2/5/18,2/7/18,NA,NA,FALSE,2/9/18 11:31,NA,http://maristpoll.marist.edu/wp-content/misc/usapolls/us180205/Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_February%202018.pdf#page=3,general,49,38,NA
80446,50889,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2666,rv,rv,Online,U.S. House,NA,2/3/18,2/7/18,NA,TRUE,FALSE,2/9/18 13:28,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,42.4,36.6,4.4
80449,50889,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3161,a,a,Online,U.S. House,NA,2/3/18,2/7/18,NA,TRUE,FALSE,2/9/18 13:28,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,38.1,31.8,4.4
80461,50894,8273,2018,NA,1362,Garin-Hart-Yang/Global Strategy Group,772,Priorities USA,DEM,Garin-Hart-Yang/Global Strategy Group,412,Garin-Hart-Yang/Global Strategy Group,NA,1001,rv,rv,NA,U.S. House,NA,2/2/18,2/7/18,NA,NA,FALSE,2/13/18 13:37,NA,http://www.mcclatchydc.com/news/politics-government/white-house/article199812624.html,general,46,42,NA
80436,50882,8273,2018,NA,568,YouGov,352,Economist,NA,YouGov,391,YouGov,B+,1313,rv,rv,Online,U.S. House,NA,2/4/18,2/6/18,NA,NA,FALSE,2/7/18 12:10,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5qt1ka60gv/econTabReport.pdf,general,43,37,NA
80447,50890,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2630,rv,rv,Online,U.S. House,NA,2/2/18,2/6/18,NA,TRUE,FALSE,2/9/18 13:28,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,42.4,36.3,4.4
80450,50890,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3112,a,a,Online,U.S. House,NA,2/2/18,2/6/18,NA,TRUE,FALSE,2/9/18 13:28,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,38.1,31.3,4.3
80437,50883,8273,2018,NA,396,Quinnipiac University,NA,NA,NA,Quinnipiac University,267,Quinnipiac University,A-,1333,rv,rv,Live Phone,U.S. House,NA,2/2/18,2/5/18,NA,NA,FALSE,2/7/18 12:22,NA,https://poll.qu.edu/images/polling/us/us02072018_uefy24.pdf/,general,49,40,NA
80422,50876,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2582,rv,rv,Online,U.S. House,NA,2/1/18,2/5/18,NA,TRUE,FALSE,2/6/18 13:52,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,42.2,35.6,4.7
80426,50876,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3031,a,a,Online,U.S. House,NA,2/1/18,2/5/18,NA,TRUE,FALSE,2/6/18 13:53,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,37.8,30.9,4.6
91938,50881,8273,2018,NA,1189,Morning Consult,538,Politico,NA,Morning Consult,218,Morning Consult,B,1985,rv,rv,Online,U.S. House,NA,2/1/18,2/4/18,NA,NA,FALSE,11/28/18 18:27,NA,https://www.politico.com/f/?id=00000161-6e78-dd3c-a1e3-6e7a96f30001,general,42,38,NA
80423,50877,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2422,rv,rv,Online,U.S. House,NA,1/31/18,2/4/18,NA,TRUE,FALSE,2/6/18 13:53,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,42.6,34.6,4.2
80427,50877,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2844,a,a,Online,U.S. House,NA,1/31/18,2/4/18,NA,TRUE,FALSE,2/6/18 13:54,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,38.4,30.6,3.9
80424,50878,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1870,rv,rv,Online,U.S. House,NA,1/30/18,2/3/18,NA,TRUE,FALSE,2/6/18 13:53,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,43.1,34.5,3.8
80428,50878,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2226,a,a,Online,U.S. House,NA,1/30/18,2/3/18,NA,TRUE,FALSE,2/6/18 13:54,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,38.5,30.9,3.7
80425,50879,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1317,rv,rv,Online,U.S. House,NA,1/29/18,2/2/18,NA,TRUE,FALSE,2/6/18 13:53,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,39.9,35.7,4.2
80429,50879,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1587,a,a,Online,U.S. House,NA,1/29/18,2/2/18,NA,TRUE,FALSE,2/6/18 13:54,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,35.6,32,4
80412,50874,8273,2018,NA,228,IBD/TIPP,375,Investor's Business Daily,NA,IBD/TIPP,144,IBD/TIPP,A+,900,a,a,Live Phone,U.S. House,NA,1/25/18,2/2/18,NA,NA,FALSE,2/6/18 09:07,NA,https://www.investors.com/politics/tax-cut-popularity-surges-trump-approval-2018-elections/,general,46,41,NA
80391,50865,8273,2018,NA,1193,SurveyMonkey,132,NBC News,NA,SurveyMonkey,324,SurveyMonkey,C,4424,a,a,Online,U.S. House,NA,1/30/18,2/1/18,NA,NA,FALSE,2/1/18 20:15,NA,http://msnbcmedia.msn.com/i/MSNBC/Components/NBCNewsSurveyMonkeySOTUPollToplinesMethodology.pdf,general,45,39,NA
80400,50867,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1348,rv,rv,Online,U.S. House,NA,1/28/18,2/1/18,NA,TRUE,FALSE,2/2/18 14:25,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,39.9,35.9,4.2
80403,50867,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1632,a,a,Online,U.S. House,NA,1/28/18,2/1/18,NA,TRUE,FALSE,2/2/18 14:26,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,35.2,32.2,4.3
80401,50868,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1606,rv,rv,Online,U.S. House,NA,1/27/18,1/31/18,NA,TRUE,FALSE,2/2/18 14:25,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,42.2,35.1,4.3
80404,50868,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1942,a,a,Online,U.S. House,NA,1/27/18,1/31/18,NA,TRUE,FALSE,2/2/18 14:27,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,37.6,31.1,4.3
80383,50861,8273,2018,NA,568,YouGov,352,Economist,NA,YouGov,391,YouGov,B+,1265,rv,rv,Online,U.S. House,NA,1/28/18,1/30/18,NA,NA,FALSE,1/31/18 12:15,NA,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/81kgdte5zw/econTabReport.pdf,general,42,37,NA
80386,50862,8273,2018,NA,320,Monmouth University,NA,NA,NA,Monmouth University,215,Monmouth University,A,711,rv,rv,Live Phone,U.S. House,NA,1/28/18,1/30/18,NA,NA,FALSE,1/31/18 13:48,NA,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_013118/,general,47,45,NA
80402,50869,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1522,rv,rv,Online,U.S. House,NA,1/26/18,1/30/18,NA,TRUE,FALSE,2/2/18 14:26,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,41.8,36,4.4
80405,50869,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1860,a,a,Online,U.S. House,NA,1/26/18,1/30/18,NA,TRUE,FALSE,2/2/18 14:27,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,36.8,31.3,4.3
80372,50856,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1478,rv,rv,Online,U.S. House,NA,1/25/18,1/29/18,NA,TRUE,FALSE,1/30/18 16:32,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,42.3,35.5,4.8
80376,50856,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1808,a,a,Online,U.S. House,NA,1/25/18,1/29/18,NA,TRUE,FALSE,1/30/18 16:35,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,37.5,30.8,4.7
80373,50857,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1510,rv,rv,Online,U.S. House,NA,1/24/18,1/28/18,NA,TRUE,FALSE,1/30/18 16:33,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,42.2,33.9,4.9
80377,50857,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1861,a,a,Online,U.S. House,NA,1/24/18,1/28/18,NA,TRUE,FALSE,1/30/18 16:36,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,37.7,29.6,4.7
80374,50858,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1562,rv,rv,Online,U.S. House,NA,1/23/18,1/27/18,NA,TRUE,FALSE,1/30/18 16:34,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,42.7,34.7,5
80378,50858,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1912,a,a,Online,U.S. House,NA,1/23/18,1/27/18,NA,TRUE,FALSE,1/30/18 16:37,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,38.5,30.1,4.6
91939,56957,8273,2018,NA,1189,Morning Consult,538,Politico,NA,Morning Consult,218,Morning Consult,B,1992,rv,rv,Online,U.S. House,NA,1/25/18,1/26/18,NA,NA,FALSE,11/28/18 18:27,NA,https://morningconsult.com/wp-content/uploads/2018/03/180117_toplines_POLITICO_v1_DK-2.pdf,general,42,38,NA
80375,50859,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1480,rv,rv,Online,U.S. House,NA,1/22/18,1/26/18,NA,TRUE,FALSE,1/30/18 16:34,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,42.1,35.7,4.7
80379,50859,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1820,a,a,Online,U.S. House,NA,1/22/18,1/26/18,NA,TRUE,FALSE,1/30/18 16:37,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,38.6,31.3,4.4
80361,50853,8273,2018,NA,399,Rasmussen Reports/Pulse Opinion Research,NA,NA,NA,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,1000,lv,lv,Online,U.S. House,NA,1/24/18,1/25/18,NA,NA,FALSE,1/29/18 11:49,NA,http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,general,45,37,NA
124106,66572,8273,2018,NA,552,The Winston Group,1312,Winning the Issues,REP,The Winston Group,385,The Winston Group,A/B,1000,rv,rv,Online,U.S. House,NA,1/24/18,1/25/18,NA,NA,FALSE,5/29/20 13:10,NA,https://www.winningtheissues.org/wp-content/uploads/2018/04/Winning-the-Issues-Jan-2018-Final-Toplines.pdf,general,46,40,NA
80354,50849,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1960,rv,rv,Online,U.S. House,NA,1/21/18,1/25/18,NA,TRUE,FALSE,1/26/18 15:35,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,41.5,35.2,4.8
80357,50849,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2393,a,a,Online,U.S. House,NA,1/21/18,1/25/18,NA,TRUE,FALSE,1/26/18 15:36,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,38.2,30.8,4.5
80355,50850,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2480,rv,rv,Online,U.S. House,NA,1/20/18,1/24/18,NA,TRUE,FALSE,1/26/18 15:35,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,42.3,34.7,4.7
80358,50850,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,3029,a,a,Online,U.S. House,NA,1/20/18,1/24/18,NA,TRUE,FALSE,1/26/18 15:36,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,38.4,30,4.3
80326,50839,8273,2018,NA,568,YouGov,352,Economist,NA,YouGov,391,YouGov,B+,1297,rv,rv,Online,U.S. House,NA,1/21/18,1/23/18,NA,NA,FALSE,1/24/18 10:00,NA,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sqnlgzhr9l/econTabReport.pdf,general,41,37,NA
80337,50844,8273,2018,NA,590,Fox News/Beacon Research/Shaw & Co. Research,149,FOX News,NA,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A,1002,rv,rv,Live Phone,U.S. House,NA,1/21/18,1/23/18,NA,NA,FALSE,1/24/18 18:14,NA,https://andersonrobbins.com/wp-content/uploads/2018/01/012418_national_january-24-release.pdf,general,44,38,NA
80327,50840,8273,2018,NA,396,Quinnipiac University,NA,NA,NA,Quinnipiac University,267,Quinnipiac University,A-,1245,rv,rv,Live Phone,U.S. House,NA,1/19/18,1/23/18,NA,NA,FALSE,1/24/18 13:15,NA,https://poll.qu.edu/images/polling/us/us01242018_ufks28.pdf/,general,51,38,NA
80356,50851,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2442,rv,rv,Online,U.S. House,NA,1/19/18,1/23/18,NA,TRUE,FALSE,1/26/18 15:36,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,42.1,35.3,4.5
80359,50851,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2982,a,a,Online,U.S. House,NA,1/19/18,1/23/18,NA,TRUE,FALSE,1/26/18 15:37,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,38.1,30.2,4.2
80307,50834,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2360,rv,rv,Online,U.S. House,NA,1/18/18,1/22/18,NA,TRUE,FALSE,1/23/18 13:56,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,41.4,35.1,4.5
80311,50834,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2904,a,a,Online,U.S. House,NA,1/18/18,1/22/18,NA,TRUE,FALSE,1/23/18 13:56,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,37.4,30.1,4.2
80304,50831,8273,2018,NA,1189,Morning Consult,538,Politico,NA,Morning Consult,218,Morning Consult,B,1997,rv,rv,Online,U.S. House,NA,1/20/18,1/21/18,NA,NA,FALSE,1/22/18 18:09,NA,https://www.politico.com/f/?id=00000161-1fa8-d52c-abe3-7feac7e60002,general,43,37,NA
80308,50835,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2175,rv,rv,Online,U.S. House,NA,1/17/18,1/21/18,NA,TRUE,FALSE,1/23/18 13:56,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,41.2,34.8,4.6
80312,50835,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2674,a,a,Online,U.S. House,NA,1/17/18,1/21/18,NA,TRUE,FALSE,1/23/18 13:56,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,37,29.5,4.1
80406,50870,8273,2018,NA,1189,Morning Consult,538,Politico,NA,Morning Consult,218,Morning Consult,B,1994,rv,rv,Online,U.S. House,NA,1/18/18,1/20/18,NA,NA,FALSE,2/2/18 14:28,NA,https://morningconsult.com/wp-content/uploads/2018/01/180111_crosstabs_POLITICO_STANDARD_v1_DK-1.pdf,general,42,37,NA
80309,50836,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1776,rv,rv,Online,U.S. House,NA,1/16/18,1/20/18,NA,TRUE,FALSE,1/23/18 13:56,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,41.5,35.1,4.2
80313,50836,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,2188,a,a,Online,U.S. House,NA,1/16/18,1/20/18,NA,TRUE,FALSE,1/23/18 13:56,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,37.6,29.8,3.6
80310,50837,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1318,rv,rv,Online,U.S. House,NA,1/15/18,1/19/18,NA,TRUE,FALSE,1/23/18 13:56,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,40.9,35.7,4.1
80314,50837,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1640,a,a,Online,U.S. House,NA,1/15/18,1/19/18,NA,TRUE,FALSE,1/23/18 13:56,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,37.4,30.4,3.4
80301,50826,8273,2018,NA,11,ABC News/The Washington Post,378379,The Washington Post | ABC News,NA,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,846,rv,rv,Live Phone,U.S. House,NA,1/15/18,1/18/18,NA,NA,FALSE,1/22/18 16:37,NA,http://www.langerresearch.com/wp-content/uploads/1194a32018Midterms.pdf,general,51,39,NA
80328,50826,8273,2018,NA,11,ABC News/The Washington Post,378379,The Washington Post | ABC News,NA,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,515,lv,lv,Live Phone,U.S. House,NA,1/15/18,1/18/18,NA,NA,FALSE,1/24/18 15:14,NA,http://www.langerresearch.com/wp-content/uploads/1194a32018Midterms.pdf,general,54,40,NA
80282,50820,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1261,rv,rv,Online,U.S. House,NA,1/14/18,1/18/18,NA,TRUE,FALSE,1/19/18 14:38,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,41.5,35.6,3.8
80285,50820,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1570,a,a,Online,U.S. House,NA,1/14/18,1/18/18,NA,TRUE,FALSE,1/19/18 14:39,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,38.3,30.7,3.2
80292,50823,8273,2018,NA,1361,SSRS,143,CNN,NA,CNN/SSRS,297,SSRS,C,1005,a,a,Live Phone,U.S. House,NA,1/14/18,1/18/18,NA,NA,FALSE,1/21/18 10:32,NA,http://cdn.cnn.com/cnn/2018/images/01/21/democrats.2018.poll.cnn.pdf,general,51,41,NA
80293,50823,8273,2018,NA,1361,SSRS,143,CNN,NA,CNN/SSRS,297,SSRS,C,913,rv,rv,Live Phone,U.S. House,NA,1/14/18,1/18/18,NA,NA,FALSE,1/21/18 10:32,NA,http://cdn.cnn.com/cnn/2018/images/01/21/democrats.2018.poll.cnn.pdf,general,49,44,NA
80296,50816,8273,2018,NA,335,NBC News/The Wall Street Journal,132,NBC News,NA,NBC News/The Wall Street Journal,221,NBC News/The Wall Street Journal,B+,765,rv,rv,Live Phone,U.S. House,NA,1/13/18,1/17/18,NA,NA,FALSE,1/21/18 12:43,NA,https://www.scribd.com/document/369546604/18033-NBCWSJ-January-Poll-1-19-18-Release,general,49,43,NA
80283,50821,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1258,rv,rv,Online,U.S. House,NA,1/13/18,1/17/18,NA,TRUE,FALSE,1/19/18 14:38,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,40.3,35.2,4.1
80286,50821,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1571,a,a,Online,U.S. House,NA,1/13/18,1/17/18,NA,TRUE,FALSE,1/19/18 14:39,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,36.8,29.9,3.7
93810,57765,8273,2018,NA,241,Ipsos,NA,NA,NA,Ipsos,154,Ipsos,B-,1007,a,a,Online,U.S. House,NA,1/16/18,1/16/18,NA,NA,FALSE,3/26/19 22:02,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2018-01/president_trumps_first_year_in_office_-_topline_-_1.22.2018.pdf,general,38,30,NA
80257,50806,8273,2018,NA,568,YouGov,352,Economist,NA,YouGov,391,YouGov,B+,1309,rv,rv,Online,U.S. House,NA,1/14/18,1/16/18,NA,NA,FALSE,1/17/18 10:19,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gcv50vr08k/econTabReport.pdf,general,42,36,NA
80265,50807,8273,2018,NA,396,Quinnipiac University,NA,NA,NA,Quinnipiac University,267,Quinnipiac University,A-,1212,rv,rv,Live Phone,U.S. House,NA,1/12/18,1/16/18,NA,NA,FALSE,1/18/18 12:15,NA,https://poll.qu.edu/images/polling/us/us01182018_udfn34.pdf/,general,50,39,NA
80284,50822,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1309,rv,rv,Online,U.S. House,NA,1/12/18,1/16/18,NA,TRUE,FALSE,1/19/18 14:39,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,40.3,37,3.7
80287,50822,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1640,a,a,Online,U.S. House,NA,1/12/18,1/16/18,NA,TRUE,FALSE,1/19/18 14:39,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,36.8,31.6,3.5
80254,50805,8273,2018,NA,1189,Morning Consult,538,Politico,NA,Morning Consult,218,Morning Consult,B,1993,rv,rv,Online,U.S. House,NA,1/11/18,1/16/18,NA,NA,FALSE,1/17/18 09:32,NA,https://morningconsult.com/wp-content/uploads/2018/01/180108_crosstabs_POLITICO_v1_AP-1.pdf,general,41,38,NA
82757,50798,8273,2018,NA,573,Zogby Interactive/JZ Analytics,NA,NA,NA,Zogby Analytics,395,Zogby Interactive/JZ Analytics,B-,847,lv,lv,Online,U.S. House,NA,1/12/18,1/15/18,NA,NA,FALSE,5/14/18 16:55,NA,https://www.zogbyanalytics.com/news/849-the-zogby-poll-since-january-democrats-are-losing-support-in-the-congressional-generic-democrats-lose-big-among-millennials-and-african-americans-voters-remain-steady-in-their-support-for-republicans,general,44,34,NA
80244,50800,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1299,rv,rv,Online,U.S. House,NA,1/11/18,1/15/18,NA,TRUE,FALSE,1/16/18 13:19,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,41.1,35.1,3.8
80248,50800,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1641,a,a,Online,U.S. House,NA,1/11/18,1/15/18,NA,TRUE,FALSE,1/16/18 13:20,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,37,29.9,3.7
80267,50812,8273,2018,NA,370,Pew Research Center,NA,NA,NA,Pew Research Center,253,Pew Research Center,B/C,1215,rv,rv,Live Phone,U.S. House,NA,1/10/18,1/15/18,NA,NA,FALSE,1/18/18 16:01,NA,http://assets.pewresearch.org/wp-content/uploads/sites/5/2018/01/18151440/1-18-2018-Political-report-topline-for-release-FOR-STITCH.pdf,general,53,39,NA
80302,50818,8273,2018,NA,1300,USC Dornsife/Los Angeles Times,NA,NA,NA,USC Dornsife/Los Angeles Times,343,USC Dornsife/Los Angeles Times,B/C,3569,a,a,Online,U.S. House,NA,12/15/17,1/15/18,NA,NA,FALSE,1/22/18 16:51,NA,https://drive.google.com/file/d/1jwjRYzdaV4dNIjclxCA45RZlKcbZ0UF_/view,general,51,40,NA
80245,50801,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1253,rv,rv,Online,U.S. House,NA,1/10/18,1/14/18,NA,TRUE,FALSE,1/16/18 13:19,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,41,35.2,3.9
80249,50801,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1557,a,a,Online,U.S. House,NA,1/10/18,1/14/18,NA,TRUE,FALSE,1/16/18 13:21,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,36.8,30.4,3.9
80246,50802,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1354,rv,rv,Online,U.S. House,NA,1/9/18,1/13/18,NA,TRUE,FALSE,1/16/18 13:20,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,40.9,35.9,3.7
80250,50802,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1673,a,a,Online,U.S. House,NA,1/9/18,1/13/18,NA,TRUE,FALSE,1/16/18 13:21,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,36.5,30.7,3.9
80247,50803,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1409,rv,rv,Online,U.S. House,NA,1/8/18,1/12/18,NA,TRUE,FALSE,1/16/18 13:20,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,42.6,36.1,3.3
80251,50803,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1728,a,a,Online,U.S. House,NA,1/8/18,1/12/18,NA,TRUE,FALSE,1/16/18 13:21,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,38.7,31.3,3.4
80216,50787,8273,2018,NA,1102,Emerson College,NA,NA,NA,Emerson College,88,Emerson College,A-,600,rv,rv,IVR/Online,U.S. House,NA,1/8/18,1/11/18,NA,NA,FALSE,1/12/18 14:36,NA,http://www.emerson.edu/communication-studies/emerson-college-polling-society/latest-polls,general,45.2,40.3,NA
80217,50791,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1324,rv,rv,Online,U.S. House,NA,1/7/18,1/11/18,NA,TRUE,FALSE,1/12/18 15:16,NA,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,43.3,33.4,3.7
80220,50791,8273,2018,NA,241,Ipsos,71,Reuters,NA,Ipsos,154,Ipsos,B-,1614,a,a,Online,U.S. House,NA,1/7/18,1/11/18,NA,TRUE,FALSE,1/12/18 15:17,NA,http://polling.reuters.com/#poll/TM1212Y17/,general,39.3,29.5,3.7
80335,50843,8273,2018,NA,927,GQR Research (GQRR),786,Women's Voices Women Vote Action Fund,DEM,GQR Research,126,GQR Research (GQRR),B,1000,rv,rv,Live Phone,U.S. House,NA,1/6/18,1/11/18,NA,NA,FALSE,1/24/18 16:30,NA,http://www.democracycorps.com/attachments/article/1079/Dcor_WV_RAE%20Panel_Wave%203_Deck_1.24.18_for%20release.pdf,general,49,38,NA
